i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
306,0,"Question{QuestionCommittee{λ=1103405026285/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=140274317677/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=2359315675117/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=9010402107373/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=51347785580525/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=79426075623405/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=3195373303789/2199023255552, rank=4}}",0,"Question{QuestionCommittee{λ=903141679085/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=2502728376909805/2251799813685248, rank=3}}",0,"Question{QuestionCommittee{λ=78651874157/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=18342830653421/8796093022208, rank=7}}",0,"Question{QuestionCommittee{λ=316093925357/274877906944, rank=4}}",0,"Question{QuestionCommittee{λ=5372729618413/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=112798920671213/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=345154585581/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=3057554156421101/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=702593083373/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=309407671533/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=313030290178029/281474976710656, rank=4}}",0,"Question{QuestionCommittee{λ=7123945578477/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=6005033011249133/4503599627370496, rank=6}}",0,"Question{QuestionCommittee{λ=11969419853805/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=602147446253/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=1138809712621/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=293596922642413/281474976710656, rank=3}}"
307,0,"Question{QuestionCommittee{λ=18979377430509/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=5666783477741/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=144424756717/137438953472, rank=2}}",0,"Question{QuestionCommittee{λ=37780840972269/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=1325467969517/1099511627776, rank=6}}",0,"Question{QuestionCommittee{λ=413025249517/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=199451281133/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=1905666357229/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=5005456753819629/4503599627370496, rank=3}}",0,"Question{QuestionCommittee{λ=72020307/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=73457793389/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=365682392563693/281474976710656, rank=6}}",0,"Question{QuestionCommittee{λ=1129000620013/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=3494088223/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=39422475370477/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=6115108312842221/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=19434250477/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=2714530910189/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=1175664454637/1099511627776, rank=2}}",0,"Question{QuestionCommittee{λ=14247891156973/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=1271873051629/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=29386061791213/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=12876619117/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=32408383/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=550390021101/549755813888, rank=6}}"
308,0,"Question{QuestionCommittee{λ=37958754861037/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=4566776881133/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=10511664645/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=142553357037/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=40242638733/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=144122352109/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=398902562285/274877906944, rank=6}}",0,"Question{QuestionCommittee{λ=140792730093/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=11395908989/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=6938111905773/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=10217589473261/8796093022208, rank=5}}",0,"Question{QuestionCommittee{λ=632187850733/549755813888, rank=4}}",0,"Question{QuestionCommittee{λ=44050821197/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=6988176465/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=78844950740973/70368744177664, rank=3}}",0,"Question{QuestionCommittee{λ=17366725261/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=8806342442989/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=279821136621/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=84269409901/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=605239160301/549755813888, rank=6}}",0,"Question{QuestionCommittee{λ=17512913933/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=58772123582445/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=18441412116461/17592186044416, rank=2}}",0,"Question{QuestionCommittee{λ=10318510702573/8796093022208, rank=5}}",0,"Question{QuestionCommittee{λ=645294887/536870912, rank=1}}"
309,0,"Question{QuestionCommittee{λ=43496434637/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=9133553762285/8796093022208, rank=7}}",0,"Question{QuestionCommittee{λ=40450242285/17179869184, rank=3}}",0,"Question{QuestionCommittee{λ=132455463725/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=102695571161069/70368744177664, rank=4}}",0,"Question{QuestionCommittee{λ=144506403821/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=3044693626861/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=281585460205/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=34625667821/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=13876223811565/8796093022208, rank=3}}",0,"Question{QuestionCommittee{λ=36685661306861/17592186044416, rank=7}}",0,"Question{QuestionCommittee{λ=460783999725/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=10005305679853/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=71966009453/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=143539361546221/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=287998630166509/281474976710656, rank=5}}",0,"Question{QuestionCommittee{λ=17612684885997/17592186044416, rank=4}}",0,"Question{QuestionCommittee{λ=98643650221/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=168538819821/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=40913894445/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=35025827885/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=36099519405/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=1204294892525/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=5001538244589/4398046511104, rank=4}}",0,"Question{QuestionCommittee{λ=1100780042221/1099511627776, rank=6}}"
310,0,"Question{QuestionCommittee{λ=2206810052589/2199023255552, rank=3}}",0,"Question{QuestionCommittee{λ=53489838882797/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=21023329309/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=18020804214765/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=80485277485/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=289012807661/274877906944, rank=6}}",0,"Question{QuestionCommittee{λ=6390746607597/4398046511104, rank=4}}",0,"Question{QuestionCommittee{λ=84964134813677/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=10010913507639277/9007199254740992, rank=3}}",0,"Question{QuestionCommittee{λ=75583685591021/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=146915586797/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=545122419181/137438953472, rank=7}}",0,"Question{QuestionCommittee{λ=83205696877/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=2333885554669/2199023255552, rank=3}}",0,"Question{QuestionCommittee{λ=6258879933/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=2282942470125/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=38868500973/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=559642273261/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=15817066261/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=144055164076013/140737488355328, rank=2}}",0,"Question{QuestionCommittee{λ=12010066022498285/9007199254740992, rank=6}}",0,"Question{QuestionCommittee{λ=37508585549/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=10382219165/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=2441757245421/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=654118089709/549755813888, rank=2}}"
311,0,"Question{QuestionCommittee{λ=335399574253/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=585075993069/549755813888, rank=2}}",0,"Question{QuestionCommittee{λ=42046658637/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=36041608429549/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=75137292461/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=288244704237/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=551305902573/549755813888, rank=2}}",0,"Question{QuestionCommittee{λ=4965146902509/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=20021827015278573/18014398509481984, rank=3}}",0,"Question{QuestionCommittee{λ=27752447623149/17592186044416, rank=3}}",0,"Question{QuestionCommittee{λ=39787979981/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=37117890068461/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=220436369517/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=8998556205037/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=157689901481965/140737488355328, rank=3}}",0,"Question{QuestionCommittee{λ=575997260333037/562949953421312, rank=5}}",0,"Question{QuestionCommittee{λ=35225369772013/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=2699043129325/549755813888, rank=6}}",0,"Question{QuestionCommittee{λ=6802844673900525/4503599627370496, rank=6}}",0,"Question{QuestionCommittee{λ=28495782313965/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=2543746103277/2199023255552, rank=3}}",0,"Question{QuestionCommittee{λ=23938839707629/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=36882824232941/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=15264186212333/8796093022208, rank=7}}",0,"Question{QuestionCommittee{λ=35779024027629/35184372088832, rank=5}}"
312,0,"Question{QuestionCommittee{λ=336997886722029/140737488355328, rank=7}}",0,"Question{QuestionCommittee{λ=18267107524589/17592186044416, rank=7}}",0,"Question{QuestionCommittee{λ=4718631350253/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=264910927469/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=150274584941/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=17968508977133/17592186044416, rank=2}}",0,"Question{QuestionCommittee{λ=36662697037/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=9930293805037/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=22791817997/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=55504895246317/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=73371322613741/35184372088832, rank=7}}",0,"Question{QuestionCommittee{λ=1090244838381/274877906944, rank=7}}",0,"Question{QuestionCommittee{λ=6348230369261/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=225597841342445/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=315379802963949/281474976710656, rank=3}}",0,"Question{QuestionCommittee{λ=1241448079/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=98777654253/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=1119284546541/1099511627776, rank=5}}",0,"Question{QuestionCommittee{λ=13605689347801069/9007199254740992, rank=6}}",0,"Question{QuestionCommittee{λ=303557257197/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=35600708698093/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=77627331316809709/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=25753238253/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=45978079053/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=1308236179437/1099511627776, rank=2}}"
313,0,"Question{QuestionCommittee{λ=673995773444077/281474976710656, rank=7}}",0,"Question{QuestionCommittee{λ=280548635373/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=80900484589/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=285106714093/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=2650935939053/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=2847894319085/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=12781493215213/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=8873125773/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=1025475316205/549755813888, rank=6}}",0,"Question{QuestionCommittee{λ=111009790492653/70368744177664, rank=3}}",0,"Question{QuestionCommittee{λ=8990230829/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=2180489676781/549755813888, rank=7}}",0,"Question{QuestionCommittee{λ=166411393773/137438953472, rank=7}}",0,"Question{QuestionCommittee{λ=17997112410093/17592186044416, rank=4}}",0,"Question{QuestionCommittee{λ=345633940973/274877906944, rank=2}}",0,"Question{QuestionCommittee{λ=4565884940269/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=133258241389/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=197287300461/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=172033531629/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=56991564627949/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=5087492206573/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=117544247164909/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=53298841293/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=4883514490861/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=2616472358893/2199023255552, rank=2}}"
314,0,"Question{QuestionCommittee{λ=8731277701/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=9737365701/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=9437262700525/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=529821854957/274877906944, rank=6}}",0,"Question{QuestionCommittee{λ=2199984848877/2199023255552, rank=2}}",0,"Question{QuestionCommittee{λ=826050499053/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=6089387253741/4398046511104, rank=5}}",0,"Question{QuestionCommittee{λ=17746251565/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=5500400685037/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=40924994076653/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=146742645227501/70368744177664, rank=7}}",0,"Question{QuestionCommittee{λ=1264375701485/1099511627776, rank=4}}",0,"Question{QuestionCommittee{λ=88101642413/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=80375215/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=690309171181/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=1151994520666093/1125899906842624, rank=5}}",0,"Question{QuestionCommittee{λ=36043695555870701/36028797018963968, rank=7}}",0,"Question{QuestionCommittee{λ=2238569093101/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=27211378695602157/18014398509481984, rank=6}}",0,"Question{QuestionCommittee{λ=168967039085/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=150938773/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=235088494329837/140737488355328, rank=5}}",0,"Question{QuestionCommittee{λ=73765648465901/70368744177664, rank=2}}",0,"Question{QuestionCommittee{λ=91956158125/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=5232944717805/4398046511104, rank=2}}"
315,0,"Question{QuestionCommittee{λ=144598513389/137438953472, rank=2}}",0,"Question{QuestionCommittee{λ=11507055173613/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=3680386599092205/562949953421312, rank=7}}",0,"Question{QuestionCommittee{λ=72083216859117/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=34385664685/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=5695788638189/4398046511104, rank=5}}",0,"Question{QuestionCommittee{λ=73325394093/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=563170920429/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=11000801370093/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=12826921000941/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=5209759547373/4398046511104, rank=4}}",0,"Question{QuestionCommittee{λ=731364785127405/562949953421312, rank=6}}",0,"Question{QuestionCommittee{λ=12696460738541/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=4667771109357/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=36783046989/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=9131769880557/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=38352377677/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=158112397393901/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=337077639661/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=607114514413/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=24020132044996589/18014398509481984, rank=6}}",0,"Question{QuestionCommittee{λ=155254662633619437/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=147531296931821/140737488355328, rank=2}}",0,"Question{QuestionCommittee{λ=20637021405165/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=2201560084461/2199023255552, rank=6}}"
316,0,"Question{QuestionCommittee{λ=86992869293/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=5940954529/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=37741722894317/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=1723837394925/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=22235680243693/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=576489408493/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=1102611805165/1099511627776, rank=2}}",0,"Question{QuestionCommittee{λ=169928269627373/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=1250866341/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=151167371182061/140737488355328, rank=5}}",0,"Question{QuestionCommittee{λ=17980461677/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=921567999469/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=332822787565/274877906944, rank=7}}",0,"Question{QuestionCommittee{λ=451195682684909/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=88046626925/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=11661642229/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=77737001965/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=4477138186221/4398046511104, rank=5}}",0,"Question{QuestionCommittee{λ=674155279341/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=288110328152045/281474976710656, rank=2}}",0,"Question{QuestionCommittee{λ=70051655789/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=470176988659693/281474976710656, rank=5}}",0,"Question{QuestionCommittee{λ=295062593863661/281474976710656, rank=2}}",0,"Question{QuestionCommittee{λ=64816747/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=682952193005/549755813888, rank=4}}"
