i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
257,0,"Question{QuestionCommittee{λ=451/128, rank=8}}",0,"Question{QuestionCommittee{λ=27/8, rank=6}}",0,"Question{QuestionCommittee{λ=159/64, rank=8}}",0,"Question{QuestionCommittee{λ=185/128, rank=8}}",0,"Question{QuestionCommittee{λ=337/128, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=8}}",0,"Question{QuestionCommittee{λ=223/128, rank=8}}",0,"Question{QuestionCommittee{λ=223/128, rank=8}}"
258,0,"Question{QuestionCommittee{λ=921/256, rank=8}}",0,"Question{QuestionCommittee{λ=21/2, rank=5}}",0,"Question{QuestionCommittee{λ=299/128, rank=8}}",0,"Question{QuestionCommittee{λ=351/256, rank=8}}",0,"Question{QuestionCommittee{λ=655/256, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=8}}",0,"Question{QuestionCommittee{λ=465/256, rank=8}}",0,"Question{QuestionCommittee{λ=465/256, rank=8}}"
259,0,"Question{QuestionCommittee{λ=1823/512, rank=8}}",0,"Question{QuestionCommittee{λ=27/8, rank=8}}",0,"Question{QuestionCommittee{λ=617/256, rank=8}}",0,"Question{QuestionCommittee{λ=683/512, rank=8}}",0,"Question{QuestionCommittee{λ=1291/512, rank=8}}",0,"Question{QuestionCommittee{λ=569/512, rank=8}}",0,"Question{QuestionCommittee{λ=569/512, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=911/512, rank=8}}",0,"Question{QuestionCommittee{λ=949/512, rank=8}}"
260,0,"Question{QuestionCommittee{λ=3627/1024, rank=8}}",0,"Question{QuestionCommittee{λ=73/16, rank=8}}",0,"Question{QuestionCommittee{λ=1253/512, rank=8}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=8}}",0,"Question{QuestionCommittee{λ=2601/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=8}}",0,"Question{QuestionCommittee{λ=313/256, rank=8}}",0,"Question{QuestionCommittee{λ=1803/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1917/1024, rank=8}}"
261,0,"Question{QuestionCommittee{λ=7273/2048, rank=8}}",0,"Question{QuestionCommittee{λ=165/32, rank=8}}",0,"Question{QuestionCommittee{λ=2525/1024, rank=8}}",0,"Question{QuestionCommittee{λ=2751/2048, rank=8}}",0,"Question{QuestionCommittee{λ=5183/2048, rank=8}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=8}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=8}}",0,"Question{QuestionCommittee{λ=607/512, rank=8}}",0,"Question{QuestionCommittee{λ=3587/2048, rank=8}}",0,"Question{QuestionCommittee{λ=3815/2048, rank=8}}"
262,0,"Question{QuestionCommittee{λ=14527/4096, rank=8}}",0,"Question{QuestionCommittee{λ=349/64, rank=8}}",0,"Question{QuestionCommittee{λ=5031/2048, rank=8}}",0,"Question{QuestionCommittee{λ=5483/4096, rank=8}}",0,"Question{QuestionCommittee{λ=10347/4096, rank=8}}",0,"Question{QuestionCommittee{λ=4495/4096, rank=8}}",0,"Question{QuestionCommittee{λ=4457/4096, rank=8}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=8}}",0,"Question{QuestionCommittee{λ=7155/4096, rank=8}}",0,"Question{QuestionCommittee{λ=7649/4096, rank=8}}"
263,0,"Question{QuestionCommittee{λ=29073/8192, rank=8}}",0,"Question{QuestionCommittee{λ=717/128, rank=8}}",0,"Question{QuestionCommittee{λ=10043/4096, rank=8}}",0,"Question{QuestionCommittee{λ=10947/8192, rank=8}}",0,"Question{QuestionCommittee{λ=20713/8192, rank=8}}",0,"Question{QuestionCommittee{λ=8971/8192, rank=8}}",0,"Question{QuestionCommittee{λ=8933/8192, rank=8}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=8}}",0,"Question{QuestionCommittee{λ=14291/8192, rank=8}}",0,"Question{QuestionCommittee{λ=15317/8192, rank=8}}"
264,0,"Question{QuestionCommittee{λ=58127/16384, rank=8}}",0,"Question{QuestionCommittee{λ=1453/256, rank=8}}",0,"Question{QuestionCommittee{λ=20105/8192, rank=8}}",0,"Question{QuestionCommittee{λ=21913/16384, rank=8}}",0,"Question{QuestionCommittee{λ=41407/16384, rank=8}}",0,"Question{QuestionCommittee{λ=17961/16384, rank=8}}",0,"Question{QuestionCommittee{λ=17885/16384, rank=8}}",0,"Question{QuestionCommittee{λ=4913/4096, rank=8}}",0,"Question{QuestionCommittee{λ=28601/16384, rank=8}}",0,"Question{QuestionCommittee{λ=30615/16384, rank=8}}"
265,0,"Question{QuestionCommittee{λ=116273/32768, rank=8}}",0,"Question{QuestionCommittee{λ=2887/512, rank=8}}",0,"Question{QuestionCommittee{λ=40191/16384, rank=8}}",0,"Question{QuestionCommittee{λ=43807/32768, rank=8}}",0,"Question{QuestionCommittee{λ=82795/32768, rank=8}}",0,"Question{QuestionCommittee{λ=35941/32768, rank=8}}",0,"Question{QuestionCommittee{λ=35789/32768, rank=8}}",0,"Question{QuestionCommittee{λ=9845/8192, rank=8}}",0,"Question{QuestionCommittee{λ=57183/32768, rank=8}}",0,"Question{QuestionCommittee{λ=61249/32768, rank=8}}"
266,0,"Question{QuestionCommittee{λ=232565/65536, rank=8}}",0,"Question{QuestionCommittee{λ=5793/1024, rank=8}}",0,"Question{QuestionCommittee{λ=80363/32768, rank=8}}",0,"Question{QuestionCommittee{λ=87595/65536, rank=8}}",0,"Question{QuestionCommittee{λ=165571/65536, rank=8}}",0,"Question{QuestionCommittee{λ=71901/65536, rank=8}}",0,"Question{QuestionCommittee{λ=71597/65536, rank=8}}",0,"Question{QuestionCommittee{λ=19671/16384, rank=8}}",0,"Question{QuestionCommittee{λ=114347/65536, rank=8}}",0,"Question{QuestionCommittee{λ=122479/65536, rank=8}}"
267,0,"Question{QuestionCommittee{λ=465149/131072, rank=8}}",0,"Question{QuestionCommittee{λ=11605/2048, rank=8}}",0,"Question{QuestionCommittee{λ=160745/65536, rank=8}}",0,"Question{QuestionCommittee{λ=175209/131072, rank=8}}",0,"Question{QuestionCommittee{λ=331161/131072, rank=8}}",0,"Question{QuestionCommittee{λ=143821/131072, rank=8}}",0,"Question{QuestionCommittee{λ=143175/131072, rank=8}}",0,"Question{QuestionCommittee{λ=39323/32768, rank=8}}",0,"Question{QuestionCommittee{λ=228675/131072, rank=8}}",0,"Question{QuestionCommittee{λ=244977/131072, rank=8}}"
268,0,"Question{QuestionCommittee{λ=930279/262144, rank=8}}",0,"Question{QuestionCommittee{λ=23191/4096, rank=8}}",0,"Question{QuestionCommittee{λ=321509/131072, rank=8}}",0,"Question{QuestionCommittee{λ=350399/262144, rank=8}}",0,"Question{QuestionCommittee{λ=662341/262144, rank=8}}",0,"Question{QuestionCommittee{λ=287661/262144, rank=8}}",0,"Question{QuestionCommittee{λ=286369/262144, rank=8}}",0,"Question{QuestionCommittee{λ=78627/65536, rank=8}}",0,"Question{QuestionCommittee{λ=457331/262144, rank=8}}",0,"Question{QuestionCommittee{λ=489973/262144, rank=8}}"
269,0,"Question{QuestionCommittee{λ=1860539/524288, rank=8}}",0,"Question{QuestionCommittee{λ=46363/8192, rank=8}}",0,"Question{QuestionCommittee{λ=643037/262144, rank=8}}",0,"Question{QuestionCommittee{λ=700817/524288, rank=8}}",0,"Question{QuestionCommittee{λ=1324701/524288, rank=8}}",0,"Question{QuestionCommittee{λ=575303/524288, rank=8}}",0,"Question{QuestionCommittee{λ=572719/524288, rank=8}}",0,"Question{QuestionCommittee{λ=157273/131072, rank=8}}",0,"Question{QuestionCommittee{λ=914681/524288, rank=8}}",0,"Question{QuestionCommittee{λ=979927/524288, rank=8}}"
270,0,"Question{QuestionCommittee{λ=3721059/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=92707/16384, rank=8}}",0,"Question{QuestionCommittee{λ=1286055/524288, rank=8}}",0,"Question{QuestionCommittee{λ=1401653/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=2649421/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=1150625/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=1145419/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=314565/262144, rank=8}}",0,"Question{QuestionCommittee{λ=1829343/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=1959873/1048576, rank=8}}"
271,0,"Question{QuestionCommittee{λ=7442137/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=185395/32768, rank=8}}",0,"Question{QuestionCommittee{λ=2572091/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=2803287/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=5298861/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=2301269/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=2290857/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=629149/524288, rank=8}}",0,"Question{QuestionCommittee{λ=3658667/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=3919727/2097152, rank=8}}"
272,0,"Question{QuestionCommittee{λ=14884255/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=370771/65536, rank=8}}",0,"Question{QuestionCommittee{λ=5144163/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=5606593/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=10597703/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=4602519/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=4581695/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=1258317/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=7317315/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=7839473/4194304, rank=8}}"
273,0,"Question{QuestionCommittee{λ=29768529/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=741561/131072, rank=8}}",0,"Question{QuestionCommittee{λ=10288307/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=11213205/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=21195425/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=9205057/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=9163409/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=2516615/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=14634649/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=15678965/8388608, rank=8}}"
274,0,"Question{QuestionCommittee{λ=59537039/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=1483141/262144, rank=8}}",0,"Question{QuestionCommittee{λ=20576633/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=22426391/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=42390869/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=18410133/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=18326837/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=5033249/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=29269279/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=31357911/16777216, rank=8}}"
275,0,"Question{QuestionCommittee{λ=119074059/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=2966301/524288, rank=8}}",0,"Question{QuestionCommittee{λ=41153247/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=44852763/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=84781757/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=36820285/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=36653655/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=10066517/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=58538577/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=62715841/33554432, rank=8}}"
276,0,"Question{QuestionCommittee{λ=238148137/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=5932583/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=82306475/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=89705507/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=169563495/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=73640551/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=73307329/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=20133015/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=117077135/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=125431663/67108864, rank=8}}"
277,0,"Question{QuestionCommittee{λ=476296255/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=11865147/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=164612931/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=179410995/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=339127009/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=147281083/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=146614677/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=40266049/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=234154289/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=250863345/134217728, rank=8}}"
278,0,"Question{QuestionCommittee{λ=952592529/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=23730275/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=329225843/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=358821971/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=678254037/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=294562147/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=293229335/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=80532079/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=468308559/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=501726709/268435456, rank=8}}"
279,0,"Question{QuestionCommittee{λ=1905185077/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=47460569/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=658451705/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=717643923/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=1356508055/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=589124313/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=586458651/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=161064177/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=936617137/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=1003453399/536870912, rank=8}}"
280,0,"Question{QuestionCommittee{λ=3810370173/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=94921157/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=1316903391/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=1435287827/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=2713016091/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=1178248645/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=1172917283/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=322128373/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=1873234293/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=2006906779/1073741824, rank=8}}"
281,0,"Question{QuestionCommittee{λ=7620740365/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=189842295/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=2633806763/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=2870575673/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=5426032201/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=2356497309/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=2345834585/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=644256765/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=3746468605/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=4013813577/2147483648, rank=8}}"
282,0,"Question{QuestionCommittee{λ=15241480749/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=379684571/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=5267613545/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=5741151365/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=10852064421/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=4712994637/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=4691669189/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=1288513549/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=7492937229/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=8027627173/4294967296, rank=8}}"
283,0,"Question{QuestionCommittee{λ=30482961517/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=759369123/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=10535227109/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=11482302749/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=21704128861/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=9425989293/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=9383338397/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=2577027117/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=14985874477/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=16055254365/8589934592, rank=8}}"
284,0,"Question{QuestionCommittee{λ=60965923053/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=1518738265/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=21070454237/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=22964605517/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=43408257741/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=18851978605/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=18766676813/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=5154054253/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=29971748973/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=32110508749/17179869184, rank=8}}"
285,0,"Question{QuestionCommittee{λ=121931846125/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=3037476511/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=42140908493/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=45929211053/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=86816515501/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=37703957229/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=37533353645/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=10308108525/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=59943497965/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=64221017517/34359738368, rank=8}}"
286,0,"Question{QuestionCommittee{λ=243863692269/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=6074953041/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=84281817005/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=91858422125/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=173633031021/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=75407914477/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=75066707309/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=20616217069/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=119886995949/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=128442035053/68719476736, rank=8}}"
287,0,"Question{QuestionCommittee{λ=487727384557/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=12149906101/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=168563634029/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=183716844269/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=347266062061/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=150815828973/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=150133414637/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=41232434157/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=239773991917/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=256884070125/137438953472, rank=8}}"
288,0,"Question{QuestionCommittee{λ=975454769133/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=24299812221/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=337127268077/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=367433688557/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=694532124141/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=301631657965/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=300266829293/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=82464868333/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=479547983853/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=513768140269/274877906944, rank=8}}"
289,0,"Question{QuestionCommittee{λ=1950909538285/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=48599624461/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=674254536173/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=734867377133/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=1389064248301/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=603263315949/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=600533658605/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=164929736685/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=959095967725/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=1027536280557/549755813888, rank=8}}"
290,0,"Question{QuestionCommittee{λ=3901819076589/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=97199248941/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=1348509072365/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=1469734754285/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=2778128496621/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=1206526631917/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=1201067317229/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=329859473389/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=1918191935469/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=2055072561133/1099511627776, rank=8}}"
291,0,"Question{QuestionCommittee{λ=7803638153197/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=194398497901/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=2697018144749/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=2939469508589/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=5556256993261/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=2413053263853/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=2402134634477/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=659718946797/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=3836383870957/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=4110145122285/2199023255552, rank=8}}"
292,0,"Question{QuestionCommittee{λ=15607276306413/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=388796995821/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=5394036289517/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=5878939017197/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=11112513986541/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=4826106527725/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=4804269268973/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=1319437893613/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=7672767741933/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=8220290244589/4398046511104, rank=8}}"
293,0,"Question{QuestionCommittee{λ=31214552612845/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=777593991661/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=10788072579053/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=11757878034413/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=22225027973101/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=9652213055469/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=9608538537965/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=2638875787245/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=15345535483885/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=16440580489197/8796093022208, rank=8}}"
