i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
187,0,"Question{QuestionCommittee{λ=272315123/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=2503923/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=10737418221/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=5208315/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=165915105/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=1166367487/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=567361/524288, rank=1}}",0,"Question{QuestionCommittee{λ=145973503/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=534947/524288, rank=1}}",0,"Question{QuestionCommittee{λ=9020871/8388608, rank=3}}"
188,0,"Question{QuestionCommittee{λ=132763/131072, rank=2}}",0,"Question{QuestionCommittee{λ=5007865/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=68693711/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=2844441/2097152, rank=5}}",0,"Question{QuestionCommittee{λ=78171/65536, rank=3}}",0,"Question{QuestionCommittee{λ=2459957/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=556987523/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=1449989/1048576, rank=5}}",0,"Question{QuestionCommittee{λ=11024231/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=136497899/134217728, rank=2}}"
189,0,"Question{QuestionCommittee{λ=38444899/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=10015711/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=1233237/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=683089/262144, rank=7}}",0,"Question{QuestionCommittee{λ=6308491/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=143885327/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=1113975065/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=115107899/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=1069875/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=1288223/1048576, rank=8}}"
190,0,"Question{QuestionCommittee{λ=257575703/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=17042817/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=8594397/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=4062132599/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=156323/131072, rank=3}}",0,"Question{QuestionCommittee{λ=28913827/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=1134703/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=678955819/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=21214115/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=272995779/268435456, rank=2}}"
191,0,"Question{QuestionCommittee{λ=210477639/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=548323/524288, rank=5}}",0,"Question{QuestionCommittee{λ=2590715/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=1366159/524288, rank=7}}",0,"Question{QuestionCommittee{λ=41879567/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=801165985/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=1139312021/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=5232103/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=2139731/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=545991539/536870912, rank=2}}"
192,0,"Question{QuestionCommittee{λ=520049625/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=16530393/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=137387403/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=2846455/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=35789985389/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=2332734955/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=48266873/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=5480395/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=22048481/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=9369635/8388608, rank=6}}"
193,0,"Question{QuestionCommittee{λ=420955297/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=1370204999/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=644010715/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=138096673/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=17277353/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=9424073/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=2227950149/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=9552605/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=2100629/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=18739251/16777216, rank=6}}"
194,0,"Question{QuestionCommittee{λ=34573/32768, rank=3}}",0,"Question{QuestionCommittee{λ=127778695/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=2466493/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=5688863/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=12616963/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=7618503/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=151267359/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=10960809/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=4279481/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=35951073/33554432, rank=1}}"
195,0,"Question{QuestionCommittee{λ=265507/262144, rank=2}}",0,"Question{QuestionCommittee{λ=1707343355/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=1288021411/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=5692891/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=83759115/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=57827673/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=2356331/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=10464225/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=8558981/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=35053703/33554432, rank=4}}"
196,0,"Question{QuestionCommittee{λ=304165089/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=255557371/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=4933005/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=2732299/1048576, rank=7}}",0,"Question{QuestionCommittee{λ=71579970797/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=287770635/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=4712643/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=21921637/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=1072725879/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=18041723/16777216, rank=3}}"
197,0,"Question{QuestionCommittee{λ=608330159/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=3414686691/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=2576042841/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=11377745/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=25233907/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=1602331989/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=2269387/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=20928431/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=4201239/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=2576427/2097152, rank=8}}"
198,0,"Question{QuestionCommittee{λ=515151425/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=20031441/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=9865991/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8124265217/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=9005595/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=4919895/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=2278624023/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=2899959/2097152, rank=5}}",0,"Question{QuestionCommittee{λ=61651803/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=70107387/67108864, rank=4}}"
199,0,"Question{QuestionCommittee{λ=69165/65536, rank=3}}",0,"Question{QuestionCommittee{λ=2740410017/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=274774787/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=22755509/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=18011209/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=575541289/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=302534699/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=19105191/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=123303625/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=140214793/134217728, rank=4}}"
200,0,"Question{QuestionCommittee{λ=1030302869/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=40062901/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=2259431/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=276193327/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=36022437/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=18848127/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=96533727/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=230215779/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=2557152585/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=71902165/67108864, rank=1}}"
201,0,"Question{QuestionCommittee{λ=2060605719/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=5480820053/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=5152085701/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=11385801/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=4451507/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=9839771/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=8598387/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=43843255/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=2145451739/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=5152835/4194304, rank=8}}"
202,0,"Question{QuestionCommittee{λ=841910575/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=10961640125/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=17188775/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=1079255947/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=72044893/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=4665469929/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=4557248065/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=460431577/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=246607231/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=36083427/33554432, rank=3}}"
203,0,"Question{QuestionCommittee{λ=1040099231/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=33060805/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=38112171/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=22771621/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=143159941613/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=3204663997/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=193067435/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=87686491/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=4380561/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=1426505/1048576, rank=7}}"
204,0,"Question{QuestionCommittee{λ=2080198481/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=34085615/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=19732001/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=39284319/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=8903033/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=8753389/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=17196755/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=41856881/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=42428249/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=1091983097/1073741824, rank=2}}"
205,0,"Question{QuestionCommittee{λ=1683821169/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=21923280269/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=39464021/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=2158511875/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=50467833/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=17506797/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=605069417/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=83713743/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=8402497/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=10305689/8388608, rank=8}}"
206,0,"Question{QuestionCommittee{λ=530995/524288, rank=2}}",0,"Question{QuestionCommittee{λ=6829373401/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=21474836461/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=552386673/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=34554725/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=9330939877/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=386134851/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=920863135/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=44096981/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=143804349/134217728, rank=1}}"
207,0,"Question{QuestionCommittee{λ=138349/131072, rank=3}}",0,"Question{QuestionCommittee{λ=511114761/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=78928023/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=45510999/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=312627/262144, rank=3}}",0,"Question{QuestionCommittee{λ=15236987/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=34393491/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=1841726289/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=493214481/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=2183966175/2147483648, rank=2}}"
208,0,"Question{QuestionCommittee{λ=4160396943/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=68171211/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=4518881/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=1104773327/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=331830229/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=1151082559/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=4455900317/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=5799899/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=986428981/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=287608679/268435456, rank=1}}"
209,0,"Question{QuestionCommittee{λ=8320793905/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=66121591/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=5181411/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=78568619/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=100935647/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=19679561/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=8911800653/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=1357911657/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=17117981/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=37478521/33554432, rank=6}}"
210,0,"Question{QuestionCommittee{λ=76889779/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=136342403/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=42949672941/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=10416649/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=286319883245/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=30473993/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=68786963/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=3683452559/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=5114305189/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=280429605/268435456, rank=4}}"
211,0,"Question{QuestionCommittee{λ=1216660337/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=80125783/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=157856027/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=2209546673/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=663660477/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=35013575/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=9425305/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=167427505/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=16805013/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=560859229/536870912, rank=4}}"
212,0,"Question{QuestionCommittee{λ=2433320693/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=132243163/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=76224323/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=157137219/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=144089805/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=37696235/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=4538755/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=334854991/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=34235981/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=72166835/67108864, rank=3}}"
213,0,"Question{QuestionCommittee{λ=153779539/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=3394491/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=10362803/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=4419093365/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=69109469/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=75392451/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=9114496149/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=11599817/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=88193943/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=74957061/67108864, rank=6}}"
214,0,"Question{QuestionCommittee{λ=4866641405/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=1022229541/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=10304171421/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=4317023769/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=572639766509/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=39359103/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=18850591/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=7366905137/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=1972857943/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=575217339/536870912, rank=1}}"
215,0,"Question{QuestionCommittee{λ=4121211419/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=264486345/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=315712035/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=45543223/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=17806047/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=18661879773/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=1278723/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=38210401/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=33610045/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=1121718477/1073741824, rank=4}}"
216,0,"Question{QuestionCommittee{λ=307559097/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=272684787/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=631424089/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=8634047557/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=1145279533037/1099511627776, rank=5}}",0,"Question{QuestionCommittee{λ=37323759565/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=1210138815/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=76420783/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=4290903497/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=20611359/16777216, rank=8}}"
217,0,"Question{QuestionCommittee{λ=544630265/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=6789001/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=9037781/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=5464617/2097152, rank=7}}",0,"Question{QuestionCommittee{λ=138218919/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=115655327/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=772269721/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=669709963/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=67220109/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=41222699/33554432, rank=8}}"
218,0,"Question{QuestionCommittee{λ=3367642319/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=13658746821/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=20608342861/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=17268095133/17179869184, rank=3}}",0,"Question{QuestionCommittee{λ=1327320935/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=6409328013/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=37701201/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=175373001/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=8581807013/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=3436768301/2147483648, rank=5}}"
